delivery_id,order_id,delivery_partner_id,pickup_time,delivery_time,estimated_minutes,actual_minutes,delivery_status,distance_km
DEL013489,ORD013707,RIDER0144,2025-03-25 00:41:00,2025-03-25 01:18:00,46,37,On Time,2.68
DEL013490,ORD013708,RIDER0250,2025-04-21 23:16:00,2025-04-21 23:42:00,29,26,On Time,10.53
DEL013491,ORD013709,RIDER0168,2025-07-19 12:29:00,2025-07-19 13:07:00,46,38,On Time,12.44
DEL013492,ORD013710,RIDER0234,2025-08-07 16:41:00,2025-08-07 17:10:00,29,29,On Time,1.09
DEL013493,ORD013711,RIDER0033,2025-08-17 03:02:00,2025-08-17 03:58:00,48,56,Late,13.89
DEL013494,ORD013712,RIDER0235,2025-11-13 05:25:00,2025-11-13 06:33:00,48,68,Late,12.38
DEL013495,ORD013713,RIDER0277,2025-01-21 11:53:00,2025-01-21 12:44:00,48,51,Late,13.79
DEL013496,ORD013714,RIDER0026,2025-06-25 04:57:00,2025-06-25 05:53:00,42,56,Late,0.82
DEL013497,ORD013715,RIDER0024,2025-02-25 15:46:00,2025-02-25 16:21:00,40,35,On Time,13.68
DEL013498,ORD013716,RIDER0093,2025-10-18 09:55:00,2025-10-18 10:26:00,35,31,On Time,9.52
DEL013499,ORD013717,RIDER0272,2025-10-27 20:57:00,2025-10-27 21:34:00,33,37,Late,2.18
DEL013500,ORD013718,RIDER0172,2025-10-22 03:46:00,2025-10-22 04:20:00,28,34,Late,14.99
DEL013501,ORD013719,RIDER0193,2025-05-23 06:55:00,2025-05-23 07:30:00,25,35,Late,14.02
DEL013502,ORD013720,RIDER0089,2025-08-14 04:04:00,2025-08-14 04:29:00,27,25,On Time,1.47
DEL013503,ORD013721,RIDER0008,2025-01-08 13:48:00,2025-01-08 14:19:00,27,31,Late,3.33
DEL013504,ORD013722,RIDER0251,2025-05-04 11:42:00,2025-05-04 12:28:00,47,46,On Time,13.52
DEL013505,ORD013723,RIDER0044,2025-09-03 22:46:00,2025-09-03 23:31:00,55,45,On Time,11.9
DEL013506,ORD013724,RIDER0094,2025-04-11 11:20:00,2025-04-11 12:03:00,35,43,Late,1.71
DEL013507,ORD013725,RIDER0021,2025-11-19 11:42:00,2025-11-19 12:14:00,39,32,On Time,13.49
DEL013508,ORD013726,RIDER0180,2025-12-16 08:45:00,2025-12-16 09:44:00,54,59,Late,12.67
DEL013509,ORD013727,RIDER0287,2025-04-03 05:48:00,2025-04-03 07:03:00,50,75,Late,5.24
DEL013510,ORD013728,RIDER0184,2025-09-11 19:43:00,2025-09-11 20:51:00,58,68,Late,7.07
DEL013511,ORD013729,RIDER0274,2025-03-21 15:38:00,2025-03-21 16:23:00,36,45,Late,7.03
DEL013512,ORD013730,RIDER0178,2025-10-25 05:22:00,2025-10-25 06:12:00,57,50,On Time,4.02
DEL013513,ORD013731,RIDER0296,2025-01-31 02:17:00,2025-01-31 03:18:00,50,61,Late,11.9
DEL013514,ORD013732,RIDER0156,2025-11-26 01:17:00,2025-11-26 01:42:00,41,25,On Time,12.77
DEL013515,ORD013733,RIDER0192,2025-10-26 15:36:00,2025-10-26 16:31:00,57,55,On Time,9.44
DEL013516,ORD013734,RIDER0121,2025-10-09 05:43:00,2025-10-09 06:16:00,34,33,On Time,12.23
DEL013517,ORD013735,RIDER0112,2025-01-12 13:20:00,2025-01-12 13:54:00,30,34,Late,7.19
DEL013518,ORD013736,RIDER0037,2025-05-07 16:51:00,2025-05-07 17:24:00,31,33,Late,1.15
DEL013519,ORD013737,RIDER0094,2025-12-26 14:20:00,2025-12-26 15:35:00,57,75,Late,0.83
DEL013520,ORD013738,RIDER0204,2025-07-06 08:08:00,2025-07-06 09:00:00,60,52,On Time,1.87
DEL013521,ORD013739,RIDER0062,2025-03-10 09:20:00,2025-03-10 09:53:00,35,33,On Time,14.13
DEL013522,ORD013740,RIDER0238,2025-11-25 18:24:00,2025-11-25 19:09:00,47,45,On Time,3.94
DEL013523,ORD013741,RIDER0139,2025-01-11 14:19:00,2025-01-11 14:57:00,56,38,On Time,3.52
DEL013524,ORD013742,RIDER0114,2025-10-30 02:45:00,2025-10-30 03:07:00,25,22,On Time,1.53
DEL013525,ORD013743,RIDER0064,2025-01-23 23:22:00,2025-01-24 00:38:00,49,76,Late,2.56
DEL013526,ORD013744,RIDER0044,2025-12-03 23:33:00,2025-12-04 00:32:00,56,59,Late,8.01
DEL013527,ORD013745,RIDER0265,2025-11-29 03:17:00,2025-11-29 04:14:00,44,57,Late,4.67
DEL013528,ORD013746,RIDER0041,2025-07-28 05:44:00,2025-07-28 06:42:00,57,58,Late,13.03
DEL013529,ORD013747,RIDER0088,2025-08-03 14:45:00,2025-08-03 15:27:00,28,42,Late,7.95
DEL013530,ORD013748,RIDER0054,2025-05-03 19:29:00,2025-05-03 20:37:00,55,68,Late,11.62
DEL013531,ORD013749,RIDER0066,2025-03-14 18:19:00,2025-03-14 19:13:00,47,54,Late,11.87
DEL013532,ORD013750,RIDER0226,2025-07-29 22:40:00,2025-07-29 23:24:00,49,44,On Time,13.17
DEL013533,ORD013751,RIDER0268,2025-11-07 05:10:00,2025-11-07 05:35:00,44,25,On Time,12.43
DEL013534,ORD013753,RIDER0018,2025-04-04 14:28:00,2025-04-04 14:49:00,40,21,On Time,4.26
DEL013535,ORD013754,RIDER0241,2025-08-24 01:01:00,2025-08-24 01:34:00,33,33,On Time,12.06
DEL013536,ORD013755,RIDER0079,2025-06-03 18:25:00,2025-06-03 18:37:00,27,12,On Time,13.23
DEL013537,ORD013756,RIDER0232,2025-10-01 04:11:00,2025-10-01 04:45:00,32,34,Late,10.17
DEL013538,ORD013757,RIDER0204,2025-08-01 13:42:00,2025-08-01 14:37:00,51,55,Late,7.09
DEL013539,ORD013758,RIDER0231,2025-05-08 23:26:00,2025-05-09 00:27:00,49,61,Late,11.54
DEL013540,ORD013759,RIDER0135,2025-08-21 20:24:00,2025-08-21 21:32:00,52,68,Late,13.79
DEL013541,ORD013760,RIDER0086,2025-02-10 01:12:00,2025-02-10 01:56:00,41,44,Late,5.44
DEL013542,ORD013761,RIDER0037,2025-10-16 01:50:00,2025-10-16 02:39:00,41,49,Late,12.05
DEL013543,ORD013762,RIDER0048,2025-02-12 13:50:00,2025-02-12 14:42:00,55,52,On Time,11.46
DEL013544,ORD013763,RIDER0048,2025-09-27 01:44:00,2025-09-27 02:32:00,55,48,On Time,12.35
DEL013545,ORD013764,RIDER0057,2025-11-10 08:43:00,2025-11-10 09:17:00,32,34,Late,0.96
DEL013546,ORD013765,RIDER0101,2025-01-28 01:04:00,2025-01-28 01:44:00,30,40,Late,12.75
DEL013547,ORD013766,RIDER0230,2025-09-27 21:03:00,2025-09-27 21:46:00,41,43,Late,6.28
DEL013548,ORD013767,RIDER0140,2025-03-15 09:32:00,2025-03-15 10:13:00,32,41,Late,8.96
DEL013549,ORD013768,RIDER0236,2025-05-25 00:50:00,2025-05-25 01:49:00,53,59,Late,1.0
DEL013550,ORD013769,RIDER0164,2025-06-11 08:10:00,2025-06-11 08:49:00,50,39,On Time,13.22
DEL013551,ORD013770,RIDER0004,2025-09-03 23:32:00,2025-09-04 00:07:00,31,35,Late,6.67
DEL013552,ORD013771,RIDER0185,2025-09-27 06:22:00,2025-09-27 07:17:00,60,55,On Time,10.0
DEL013553,ORD013772,RIDER0229,2025-07-30 06:25:00,2025-07-30 07:03:00,43,38,On Time,3.52
DEL013554,ORD013773,RIDER0090,2025-10-07 11:02:00,2025-10-07 12:01:00,56,59,Late,11.08
DEL013555,ORD013774,RIDER0261,2025-08-11 08:17:00,2025-08-11 08:51:00,29,34,Late,5.02
DEL013556,ORD013775,RIDER0200,2025-12-26 08:19:00,2025-12-26 09:03:00,51,44,On Time,5.77
DEL013557,ORD013776,RIDER0131,2025-03-11 21:14:00,2025-03-11 21:54:00,29,40,Late,1.11
DEL013558,ORD013777,RIDER0014,2025-01-20 12:56:00,2025-01-20 14:06:00,60,70,Late,1.04
DEL013559,ORD013778,RIDER0256,2025-05-01 18:56:00,2025-05-01 19:33:00,28,37,Late,13.31
DEL013560,ORD013779,RIDER0107,2025-06-22 16:00:00,2025-06-22 17:12:00,52,72,Late,14.64
DEL013561,ORD013780,RIDER0175,2025-02-03 16:25:00,2025-02-03 17:14:00,59,49,On Time,8.71
DEL013562,ORD013781,RIDER0167,2025-03-12 08:39:00,2025-03-12 09:11:00,30,32,Late,1.1
DEL013563,ORD013782,RIDER0081,2025-02-02 16:10:00,2025-02-02 16:53:00,42,43,Late,4.11
DEL013564,ORD013783,RIDER0234,2025-09-19 14:45:00,2025-09-19 15:25:00,43,40,On Time,9.75
DEL013565,ORD013784,RIDER0112,2025-09-29 19:28:00,2025-09-29 19:46:00,25,18,On Time,5.85
DEL013566,ORD013785,RIDER0171,2025-04-19 22:57:00,2025-04-19 23:37:00,60,40,On Time,9.8
DEL013567,ORD013786,RIDER0117,2025-01-23 04:19:00,2025-01-23 05:22:00,49,63,Late,3.53
DEL013568,ORD013787,RIDER0027,2025-05-26 01:28:00,2025-05-26 02:12:00,39,44,Late,6.24
DEL013569,ORD013788,RIDER0231,2025-01-14 05:36:00,2025-01-14 06:25:00,55,49,On Time,11.08
DEL013570,ORD013789,RIDER0037,2025-11-02 02:09:00,2025-11-02 03:25:00,58,76,Late,8.85
DEL013571,ORD013790,RIDER0117,2025-11-13 02:03:00,2025-11-13 02:15:00,28,12,On Time,4.49
DEL013572,ORD013791,RIDER0197,2025-02-05 19:25:00,2025-02-05 19:46:00,35,21,On Time,1.06
DEL013573,ORD013792,RIDER0217,2025-09-28 12:21:00,2025-09-28 12:45:00,47,24,On Time,7.44
DEL013574,ORD013793,RIDER0219,2025-09-18 22:43:00,2025-09-18 23:36:00,50,53,Late,5.83
DEL013575,ORD013794,RIDER0156,2025-02-22 12:40:00,2025-02-22 13:39:00,58,59,Late,3.23
DEL013576,ORD013795,RIDER0280,2025-02-17 12:50:00,2025-02-17 13:51:00,52,61,Late,5.78
DEL013577,ORD013796,RIDER0297,2025-01-11 19:52:00,2025-01-11 20:33:00,39,41,Late,13.88
DEL013578,ORD013797,RIDER0004,2025-09-15 13:17:00,2025-09-15 13:41:00,30,24,On Time,11.47
DEL013579,ORD013798,RIDER0133,2025-12-09 10:31:00,2025-12-09 11:36:00,60,65,Late,12.7
DEL013580,ORD013799,RIDER0214,2025-10-07 11:08:00,2025-10-07 12:11:00,54,63,Late,2.15
DEL013581,ORD013800,RIDER0158,2025-07-29 22:32:00,2025-07-29 23:40:00,52,68,Late,5.41
DEL013582,ORD013801,RIDER0081,2025-11-20 14:09:00,2025-11-20 15:12:00,51,63,Late,3.06
DEL013583,ORD013802,RIDER0204,2025-12-01 07:42:00,2025-12-01 08:45:00,48,63,Late,0.98
DEL013584,ORD013803,RIDER0028,2025-01-12 13:31:00,2025-01-12 14:18:00,39,47,Late,12.12
DEL013585,ORD013804,RIDER0124,2025-09-08 01:31:00,2025-09-08 02:12:00,26,41,Late,9.37
DEL013586,ORD013805,RIDER0125,2025-11-19 01:31:00,2025-11-19 02:27:00,53,56,Late,7.79
DEL013587,ORD013806,RIDER0096,2025-06-09 11:05:00,2025-06-09 11:17:00,38,12,On Time,14.27
DEL013588,ORD013807,RIDER0287,2025-02-05 18:19:00,2025-02-05 18:50:00,33,31,On Time,14.89
DEL013589,ORD013808,RIDER0069,2025-05-29 23:56:00,2025-05-30 00:37:00,50,41,On Time,5.66
DEL013590,ORD013809,RIDER0093,2025-07-17 04:09:00,2025-07-17 04:34:00,32,25,On Time,7.03
DEL013591,ORD013811,RIDER0108,2025-07-23 08:00:00,2025-07-23 08:55:00,55,55,On Time,3.25
DEL013592,ORD013812,RIDER0242,2025-02-13 08:26:00,2025-02-13 09:28:00,49,62,Late,13.89
DEL013593,ORD013813,RIDER0055,2025-11-11 19:55:00,2025-11-11 20:12:00,36,17,On Time,5.05
DEL013594,ORD013814,RIDER0061,2025-11-15 19:30:00,2025-11-15 20:35:00,56,65,Late,6.82
DEL013595,ORD013815,RIDER0016,2025-07-25 06:42:00,2025-07-25 07:26:00,39,44,Late,11.39
DEL013596,ORD013816,RIDER0171,2025-08-29 12:01:00,2025-08-29 12:23:00,30,22,On Time,5.2
DEL013597,ORD013817,RIDER0154,2025-02-10 08:00:00,2025-02-10 08:37:00,49,37,On Time,5.96
DEL013598,ORD013818,RIDER0046,2025-03-17 22:17:00,2025-03-17 23:12:00,34,55,Late,5.87
DEL013599,ORD013819,RIDER0168,2025-07-21 11:37:00,2025-07-21 12:07:00,26,30,Late,9.38
DEL013600,ORD013820,RIDER0089,2025-12-29 18:54:00,2025-12-29 19:27:00,58,33,On Time,10.6
DEL013601,ORD013821,RIDER0254,2025-04-05 16:39:00,2025-04-05 17:01:00,33,22,On Time,1.97
DEL013602,ORD013822,RIDER0127,2025-01-28 10:15:00,2025-01-28 11:11:00,54,56,Late,6.51
DEL013603,ORD013823,RIDER0168,2025-05-24 02:59:00,2025-05-24 03:56:00,47,57,Late,11.88
DEL013604,ORD013824,RIDER0027,2025-02-28 09:03:00,2025-02-28 09:55:00,55,52,On Time,9.83
DEL013605,ORD013825,RIDER0019,2025-05-09 17:39:00,2025-05-09 18:27:00,52,48,On Time,5.7
DEL013606,ORD013826,RIDER0206,2025-12-08 10:50:00,2025-12-08 11:12:00,30,22,On Time,10.33
DEL013607,ORD013827,RIDER0154,2025-01-01 13:07:00,2025-01-01 14:15:00,55,68,Late,5.16
DEL013608,ORD013828,RIDER0213,2025-10-14 15:02:00,2025-10-14 15:39:00,44,37,On Time,0.93
DEL013609,ORD013829,RIDER0156,2025-01-22 03:16:00,2025-01-22 03:44:00,26,28,Late,10.51
DEL013610,ORD013830,RIDER0105,2025-08-14 00:03:00,2025-08-14 00:39:00,30,36,Late,10.79
DEL013611,ORD013831,RIDER0128,2025-07-23 23:40:00,2025-07-24 00:02:00,27,22,On Time,5.9
DEL013612,ORD013832,RIDER0209,2025-07-06 21:10:00,2025-07-06 21:56:00,49,46,On Time,6.07
DEL013613,ORD013833,RIDER0027,2025-10-11 20:22:00,2025-10-11 20:45:00,35,23,On Time,1.65
DEL013614,ORD013834,RIDER0049,2025-11-28 21:23:00,2025-11-28 21:35:00,36,12,On Time,4.07
DEL013615,ORD013835,RIDER0183,2025-01-27 07:47:00,2025-01-27 08:49:00,60,62,Late,7.49
DEL013616,ORD013836,RIDER0228,2025-12-09 06:22:00,2025-12-09 06:49:00,40,27,On Time,11.21
DEL013617,ORD013837,RIDER0212,2025-05-09 17:42:00,2025-05-09 19:02:00,60,80,Late,2.99
DEL013618,ORD013838,RIDER0115,2025-12-29 11:00:00,2025-12-29 11:39:00,45,39,On Time,6.36
DEL013619,ORD013839,RIDER0068,2025-04-05 06:16:00,2025-04-05 07:16:00,40,60,Late,12.44
DEL013620,ORD013840,RIDER0161,2025-03-07 19:18:00,2025-03-07 19:44:00,30,26,On Time,2.17
DEL013621,ORD013841,RIDER0158,2025-06-26 04:34:00,2025-06-26 05:17:00,43,43,On Time,10.16
DEL013622,ORD013842,RIDER0148,2025-10-02 00:09:00,2025-10-02 00:51:00,26,42,Late,4.1
DEL013623,ORD013843,RIDER0259,2025-06-05 05:08:00,2025-06-05 05:53:00,56,45,On Time,10.98
DEL013624,ORD013844,RIDER0124,2025-01-19 10:30:00,2025-01-19 11:08:00,44,38,On Time,7.57
DEL013625,ORD013845,RIDER0097,2025-11-16 12:15:00,2025-11-16 12:27:00,43,12,On Time,3.2
DEL013626,ORD013846,RIDER0050,2025-02-27 16:23:00,2025-02-27 16:52:00,39,29,On Time,6.62
DEL013627,ORD013847,RIDER0052,2025-09-30 19:40:00,2025-09-30 20:15:00,43,35,On Time,2.97
DEL013628,ORD013848,RIDER0146,2025-07-17 05:42:00,2025-07-17 06:31:00,57,49,On Time,11.92
DEL013629,ORD013849,RIDER0121,2025-03-20 04:18:00,2025-03-20 04:44:00,39,26,On Time,8.94
DEL013630,ORD013850,RIDER0032,2025-02-10 06:57:00,2025-02-10 07:16:00,25,19,On Time,6.46
DEL013631,ORD013852,RIDER0111,2025-09-18 13:05:00,2025-09-18 13:40:00,59,35,On Time,4.2
DEL013632,ORD013853,RIDER0013,2025-09-02 06:14:00,2025-09-02 07:07:00,51,53,Late,7.9
DEL013633,ORD013854,RIDER0274,2025-01-23 12:13:00,2025-01-23 13:24:00,60,71,Late,13.13
DEL013634,ORD013855,RIDER0129,2025-07-16 15:40:00,2025-07-16 16:31:00,36,51,Late,10.12
DEL013635,ORD013856,RIDER0024,2025-08-24 20:15:00,2025-08-24 20:41:00,25,26,Late,11.54
DEL013636,ORD013857,RIDER0107,2025-05-06 18:58:00,2025-05-06 19:52:00,30,54,Late,6.42
DEL013637,ORD013858,RIDER0221,2025-09-23 19:17:00,2025-09-23 19:58:00,56,41,On Time,2.53
DEL013638,ORD013859,RIDER0063,2025-11-20 09:37:00,2025-11-20 10:36:00,46,59,Late,12.44
DEL013639,ORD013860,RIDER0085,2025-05-20 08:39:00,2025-05-20 09:36:00,57,57,On Time,4.02
DEL013640,ORD013861,RIDER0027,2025-11-12 17:33:00,2025-11-12 17:48:00,25,15,On Time,5.07
DEL013641,ORD013862,RIDER0041,2025-05-07 07:56:00,2025-05-07 08:39:00,47,43,On Time,10.32
DEL013642,ORD013863,RIDER0086,2025-10-13 12:14:00,2025-10-13 12:58:00,54,44,On Time,6.39
DEL013643,ORD013864,RIDER0081,2025-04-24 04:30:00,2025-04-24 05:12:00,35,42,Late,7.06
DEL013644,ORD013865,RIDER0182,2025-11-21 23:49:00,2025-11-22 00:57:00,48,68,Late,14.62
DEL013645,ORD013866,RIDER0276,2025-01-13 06:34:00,2025-01-13 07:37:00,57,63,Late,5.57
DEL013646,ORD013867,RIDER0043,2025-08-16 21:30:00,2025-08-16 22:04:00,26,34,Late,8.44
DEL013647,ORD013868,RIDER0079,2025-01-09 16:57:00,2025-01-09 17:32:00,38,35,On Time,13.77
DEL013648,ORD013869,RIDER0095,2025-05-26 19:41:00,2025-05-26 20:28:00,48,47,On Time,3.71
DEL013649,ORD013870,RIDER0089,2025-06-12 13:09:00,2025-06-12 13:56:00,45,47,Late,13.57
DEL013650,ORD013871,RIDER0140,2025-08-11 04:38:00,2025-08-11 05:24:00,49,46,On Time,8.43
DEL013651,ORD013872,RIDER0099,2025-08-04 13:04:00,2025-08-04 13:58:00,60,54,On Time,13.84
DEL013652,ORD013873,RIDER0198,2025-06-18 00:16:00,2025-06-18 00:56:00,58,40,On Time,3.49
DEL013653,ORD013874,RIDER0238,2025-01-26 03:43:00,2025-01-26 04:29:00,50,46,On Time,9.77
DEL013654,ORD013875,RIDER0245,2025-05-05 18:20:00,2025-05-05 18:48:00,37,28,On Time,10.13
DEL013655,ORD013876,RIDER0144,2025-10-27 16:49:00,2025-10-27 17:10:00,54,21,On Time,8.21
DEL013656,ORD013877,RIDER0198,2025-09-07 13:44:00,2025-09-07 14:49:00,48,65,Late,13.3
DEL013657,ORD013878,RIDER0240,2025-01-10 19:34:00,2025-01-10 20:16:00,48,42,On Time,14.91
DEL013658,ORD013879,RIDER0204,2025-04-15 15:15:00,2025-04-15 15:38:00,34,23,On Time,14.41
DEL013659,ORD013880,RIDER0115,2025-04-16 19:44:00,2025-04-16 20:21:00,47,37,On Time,9.24
DEL013660,ORD013881,RIDER0068,2025-01-01 23:49:00,2025-01-02 00:17:00,41,28,On Time,12.18
DEL013661,ORD013882,RIDER0279,2025-07-01 07:49:00,2025-07-01 08:28:00,40,39,On Time,4.52
DEL013662,ORD013883,RIDER0229,2025-10-29 09:58:00,2025-10-29 10:46:00,32,48,Late,6.95
DEL013663,ORD013884,RIDER0231,2025-05-21 15:27:00,2025-05-21 16:11:00,53,44,On Time,13.02
DEL013664,ORD013885,RIDER0068,2025-08-18 16:05:00,2025-08-18 16:46:00,54,41,On Time,2.51
DEL013665,ORD013886,RIDER0119,2025-03-05 12:25:00,2025-03-05 13:22:00,57,57,On Time,10.5
DEL013666,ORD013887,RIDER0140,2025-03-19 10:25:00,2025-03-19 11:16:00,33,51,Late,12.28
DEL013667,ORD013888,RIDER0018,2025-08-20 08:21:00,2025-08-20 08:46:00,30,25,On Time,1.31
DEL013668,ORD013889,RIDER0266,2025-03-28 10:10:00,2025-03-28 10:41:00,37,31,On Time,13.82
DEL013669,ORD013891,RIDER0199,2025-11-15 22:15:00,2025-11-15 22:47:00,31,32,Late,5.14
DEL013670,ORD013892,RIDER0244,2025-05-26 00:30:00,2025-05-26 01:07:00,26,37,Late,4.99
DEL013671,ORD013893,RIDER0142,2025-11-13 04:47:00,2025-11-13 05:36:00,50,49,On Time,7.74
DEL013672,ORD013894,RIDER0024,2025-04-02 10:34:00,2025-04-02 11:02:00,29,28,On Time,6.52
DEL013673,ORD013895,RIDER0252,2025-05-03 14:40:00,2025-05-03 15:27:00,53,47,On Time,7.2
DEL013674,ORD013896,RIDER0210,2025-10-03 03:42:00,2025-10-03 04:31:00,28,49,Late,1.67
DEL013675,ORD013897,RIDER0002,2025-03-05 08:25:00,2025-03-05 09:28:00,51,63,Late,10.52
DEL013676,ORD013898,RIDER0128,2025-11-28 15:42:00,2025-11-28 16:46:00,39,64,Late,7.7
DEL013677,ORD013899,RIDER0021,2025-08-07 00:04:00,2025-08-07 00:19:00,27,15,On Time,9.04
DEL013678,ORD013900,RIDER0033,2025-07-11 09:05:00,2025-07-11 09:51:00,31,46,Late,11.49
DEL013679,ORD013901,RIDER0040,2025-04-17 21:22:00,2025-04-17 22:17:00,55,55,On Time,3.6
DEL013680,ORD013902,RIDER0207,2025-09-04 21:53:00,2025-09-04 22:55:00,60,62,Late,2.63
DEL013681,ORD013903,RIDER0028,2025-02-26 02:09:00,2025-02-26 02:59:00,58,50,On Time,3.37
DEL013682,ORD013904,RIDER0054,2025-02-14 23:50:00,2025-02-15 00:57:00,56,67,Late,10.39
DEL013683,ORD013905,RIDER0024,2025-03-27 10:16:00,2025-03-27 10:33:00,28,17,On Time,6.32
DEL013684,ORD013906,RIDER0185,2025-02-07 08:07:00,2025-02-07 08:54:00,54,47,On Time,11.34
DEL013685,ORD013907,RIDER0032,2025-07-01 07:25:00,2025-07-01 08:10:00,48,45,On Time,4.24
DEL013686,ORD013908,RIDER0173,2025-06-13 19:31:00,2025-06-13 20:41:00,45,70,Late,2.44
DEL013687,ORD013909,RIDER0274,2025-09-02 02:22:00,2025-09-02 03:19:00,49,57,Late,4.49
DEL013688,ORD013910,RIDER0294,2025-11-19 21:27:00,2025-11-19 22:14:00,49,47,On Time,7.6
DEL013689,ORD013911,RIDER0042,2025-05-06 05:43:00,2025-05-06 06:27:00,43,44,Late,14.25
DEL013690,ORD013912,RIDER0082,2025-07-26 22:14:00,2025-07-26 22:42:00,26,28,Late,2.99
DEL013691,ORD013913,RIDER0240,2025-09-24 22:10:00,2025-09-24 22:22:00,27,12,On Time,14.66
DEL013692,ORD013914,RIDER0278,2025-12-20 23:22:00,2025-12-21 00:24:00,48,62,Late,5.33
DEL013693,ORD013915,RIDER0147,2025-03-28 15:28:00,2025-03-28 15:57:00,34,29,On Time,4.43
DEL013694,ORD013916,RIDER0156,2025-05-25 21:28:00,2025-05-25 22:03:00,29,35,Late,0.95
DEL013695,ORD013917,RIDER0084,2025-05-02 07:10:00,2025-05-02 07:51:00,42,41,On Time,14.67
DEL013696,ORD013918,RIDER0188,2025-04-08 21:38:00,2025-04-08 22:10:00,30,32,Late,7.92
DEL013697,ORD013919,RIDER0148,2025-10-16 08:45:00,2025-10-16 09:38:00,49,53,Late,3.89
DEL013698,ORD013920,RIDER0174,2025-05-13 02:29:00,2025-05-13 03:07:00,25,38,Late,8.47
DEL013699,ORD013921,RIDER0269,2025-12-03 10:12:00,2025-12-03 10:59:00,41,47,Late,14.1
DEL013700,ORD013922,RIDER0013,2025-11-14 16:16:00,2025-11-14 16:58:00,37,42,Late,10.4
DEL013701,ORD013923,RIDER0094,2025-03-06 02:43:00,2025-03-06 03:00:00,32,17,On Time,6.29
DEL013702,ORD013924,RIDER0052,2025-07-18 23:10:00,2025-07-18 23:59:00,47,49,Late,13.79
DEL013703,ORD013925,RIDER0160,2025-05-05 10:48:00,2025-05-05 11:20:00,25,32,Late,1.06
DEL013704,ORD013926,RIDER0078,2025-12-12 00:01:00,2025-12-12 01:00:00,34,59,Late,1.55
DEL013705,ORD013927,RIDER0126,2025-07-27 00:35:00,2025-07-27 01:01:00,27,26,On Time,3.13
DEL013706,ORD013928,RIDER0022,2025-07-27 16:02:00,2025-07-27 16:33:00,28,31,Late,6.06
DEL013707,ORD013929,RIDER0066,2025-10-27 05:22:00,2025-10-27 06:14:00,50,52,Late,1.68
DEL013708,ORD013930,RIDER0203,2025-05-01 21:21:00,2025-05-01 22:09:00,34,48,Late,1.98
DEL013709,ORD013931,RIDER0039,2025-05-22 21:31:00,2025-05-22 22:22:00,43,51,Late,7.42
DEL013710,ORD013932,RIDER0106,2025-12-13 08:29:00,2025-12-13 09:20:00,43,51,Late,7.11
DEL013711,ORD013933,RIDER0040,2025-02-26 17:24:00,2025-02-26 18:27:00,54,63,Late,9.42
DEL013712,ORD013934,RIDER0076,2025-10-31 22:10:00,2025-10-31 22:23:00,33,13,On Time,2.7
DEL013713,ORD013935,RIDER0197,2025-05-25 01:29:00,2025-05-25 02:08:00,56,39,On Time,12.76
DEL013714,ORD013936,RIDER0024,2025-02-13 15:32:00,2025-02-13 16:04:00,31,32,Late,1.53
DEL013715,ORD013937,RIDER0014,2025-05-12 00:35:00,2025-05-12 00:50:00,31,15,On Time,0.82
DEL013716,ORD013938,RIDER0073,2025-03-22 05:58:00,2025-03-22 07:00:00,37,62,Late,8.91
DEL013717,ORD013939,RIDER0059,2025-12-19 05:42:00,2025-12-19 06:01:00,28,19,On Time,14.02
DEL013718,ORD013940,RIDER0060,2025-01-30 04:17:00,2025-01-30 04:41:00,27,24,On Time,2.91
DEL013719,ORD013941,RIDER0275,2025-12-07 07:45:00,2025-12-07 08:14:00,31,29,On Time,9.26
DEL013720,ORD013942,RIDER0166,2025-07-28 22:04:00,2025-07-28 23:18:00,55,74,Late,13.94
DEL013721,ORD013943,RIDER0258,2025-08-31 22:11:00,2025-08-31 22:45:00,28,34,Late,10.88
DEL013722,ORD013944,RIDER0268,2025-07-02 23:34:00,2025-07-03 01:05:00,60,91,Late,8.92
DEL013723,ORD013945,RIDER0087,2025-06-07 00:29:00,2025-06-07 01:22:00,55,53,On Time,6.33
DEL013724,ORD013946,RIDER0091,2025-05-26 06:22:00,2025-05-26 07:17:00,39,55,Late,6.17
DEL013725,ORD013947,RIDER0035,2025-12-06 11:39:00,2025-12-06 12:24:00,60,45,On Time,12.81
DEL013726,ORD013948,RIDER0131,2025-12-20 04:07:00,2025-12-20 04:49:00,40,42,Late,12.77
DEL013727,ORD013949,RIDER0054,2025-08-21 00:41:00,2025-08-21 01:51:00,58,70,Late,12.43
DEL013728,ORD013950,RIDER0289,2025-04-02 14:47:00,2025-04-02 15:54:00,47,67,Late,2.02
DEL013729,ORD013951,RIDER0118,2025-11-25 22:25:00,2025-11-25 23:28:00,46,63,Late,1.32
DEL013730,ORD013952,RIDER0015,2025-06-21 08:32:00,2025-06-21 09:26:00,54,54,On Time,10.64
DEL013731,ORD013954,RIDER0188,2025-01-31 20:34:00,2025-01-31 21:00:00,41,26,On Time,10.01
DEL013732,ORD013955,RIDER0256,2025-04-19 16:34:00,2025-04-19 17:27:00,41,53,Late,7.11
DEL013733,ORD013956,RIDER0010,2025-09-29 21:53:00,2025-09-29 22:44:00,60,51,On Time,3.51
DEL013734,ORD013957,RIDER0032,2025-04-05 17:13:00,2025-04-05 17:54:00,41,41,On Time,4.7
