customer_id,customer_name,gender,age,city,signup_date,customer_segment
CUST03167,Customer 03167,Female,54,Chattogram,2025-07-28,Senior
CUST03168,Customer 03168,Male,60,Dhaka,2025-07-30,Senior
CUST03169,Customer 03169,Female,55,Dhaka,2023-12-24,Senior
CUST03170,Customer 03170,Female,58,Chattogram,2023-01-03,Senior
CUST03171,Customer 03171,Male,41,Dhaka,2024-02-08,Mid-age
CUST03172,Customer 03172,Male,57,Chattogram,2023-01-25,Senior
CUST03173,Customer 03173,Male,50,Dhaka,2024-05-23,Senior
CUST03174,Customer 03174,Female,34,Chattogram,2024-11-26,Adult
CUST03175,Customer 03175,Male,41,Dhaka,2023-03-02,Mid-age
CUST03176,Customer 03176,Female,54,Rajshahi,2023-05-03,Senior
CUST03177,Customer 03177,Female,19,Khulna,2023-02-24,Young
CUST03178,Customer 03178,Male,49,Dhaka,2025-08-31,Senior
CUST03179,Customer 03179,Male,41,Chattogram,2025-11-28,Mid-age
CUST03180,Customer 03180,Male,26,Dhaka,2024-06-29,Adult
CUST03181,Customer 03181,Male,21,Sylhet,2023-04-23,Young
CUST03182,Customer 03182,Male,34,Dhaka,2024-02-29,Adult
CUST03183,Customer 03183,Male,34,Chattogram,2025-07-06,Adult
CUST03184,Customer 03184,Female,47,Chattogram,2023-08-18,Senior
CUST03185,Customer 03185,Female,57,Mymensingh,2025-07-05,Senior
CUST03186,Customer 03186,Female,28,Chattogram,2023-06-04,Adult
CUST03187,Customer 03187,Male,38,Sylhet,2023-06-14,Mid-age
CUST03188,Customer 03188,Female,38,Chattogram,2025-08-19,Mid-age
CUST03189,Customer 03189,Female,35,Mymensingh,2024-10-10,Mid-age
CUST03190,Customer 03190,Female,46,Khulna,2025-07-26,Senior
CUST03191,Customer 03191,Female,41,Dhaka,2024-05-26,Mid-age
CUST03192,Customer 03192,Female,27,Barishal,2025-07-20,Adult
CUST03193,Customer 03193,Male,34,Chattogram,2023-09-23,Adult
CUST03194,Customer 03194,Male,35,Barishal,2023-07-06,Mid-age
CUST03195,Customer 03195,Female,59,Barishal,2025-11-29,Senior
CUST03196,Customer 03196,Female,37,Dhaka,2024-01-26,Mid-age
CUST03197,Customer 03197,Female,54,Rajshahi,2024-10-16,Senior
CUST03198,Customer 03198,Male,35,Dhaka,2023-06-25,Mid-age
CUST03199,Customer 03199,Male,34,Dhaka,2025-02-12,Adult
CUST03200,Customer 03200,Female,26,Dhaka,2025-02-02,Adult
CUST03201,Customer 03201,Male,31,Khulna,2025-07-19,Adult
CUST03202,Customer 03202,Male,46,Dhaka,2024-12-11,Senior
CUST03203,Customer 03203,Female,48,Dhaka,2025-04-05,Senior
CUST03204,Customer 03204,Male,21,Khulna,2024-08-11,Young
CUST03205,Customer 03205,Male,35,Dhaka,2024-06-14,Mid-age
CUST03206,Customer 03206,Female,37,Dhaka,2025-12-21,Mid-age
CUST03207,Customer 03207,Male,60,Dhaka,2023-10-08,Senior
CUST03208,Customer 03208,Male,26,Dhaka,2023-08-15,Adult
CUST03209,Customer 03209,Female,30,Chattogram,2024-09-30,Adult
CUST03210,Customer 03210,Male,32,Dhaka,2025-12-17,Adult
CUST03211,Customer 03211,Male,44,Mymensingh,2025-07-09,Mid-age
CUST03212,Customer 03212,Female,32,Khulna,2024-04-21,Adult
CUST03213,Customer 03213,Female,45,Dhaka,2024-12-16,Senior
CUST03214,Customer 03214,Female,54,Dhaka,2023-08-31,Senior
CUST03215,Customer 03215,Male,36,Chattogram,2024-01-02,Mid-age
CUST03216,Customer 03216,Female,43,Sylhet,2025-07-24,Mid-age
CUST03217,Customer 03217,Male,43,Dhaka,2025-04-17,Mid-age
CUST03218,Customer 03218,Female,42,Dhaka,2025-06-24,Mid-age
CUST03219,Customer 03219,Male,43,Rangpur,2024-01-11,Mid-age
CUST03220,Customer 03220,Female,43,Dhaka,2024-12-11,Mid-age
CUST03221,Customer 03221,Female,45,Chattogram,2023-12-09,Senior
CUST03222,Customer 03222,Female,35,Rangpur,2023-08-28,Mid-age
CUST03223,Customer 03223,Female,49,Rajshahi,2023-05-19,Senior
CUST03224,Customer 03224,Male,20,Dhaka,2024-02-24,Young
CUST03225,Customer 03225,Female,19,Rajshahi,2023-10-31,Young
CUST03226,Customer 03226,Female,50,Dhaka,2023-04-25,Senior
CUST03227,Customer 03227,Male,59,Khulna,2023-12-09,Senior
CUST03228,Customer 03228,Female,36,Chattogram,2023-01-07,Mid-age
CUST03229,Customer 03229,Male,34,Barishal,2024-12-31,Adult
CUST03230,Customer 03230,Female,50,Mymensingh,2023-06-28,Senior
CUST03231,Customer 03231,Female,29,Mymensingh,2024-02-20,Adult
CUST03232,Customer 03232,Female,20,Rangpur,2024-10-27,Young
CUST03233,Customer 03233,Male,60,Chattogram,2023-05-30,Senior
CUST03234,Customer 03234,Female,43,Dhaka,2024-02-01,Mid-age
CUST03235,Customer 03235,Female,52,Chattogram,2024-01-16,Senior
CUST03236,Customer 03236,Female,25,Rajshahi,2025-04-18,Adult
CUST03237,Customer 03237,Male,53,Rangpur,2023-01-01,Senior
CUST03238,Customer 03238,Male,24,Dhaka,2023-09-01,Young
CUST03239,Customer 03239,Female,53,Rangpur,2025-05-28,Senior
CUST03240,Customer 03240,Male,33,Barishal,2025-01-29,Adult
CUST03241,Customer 03241,Female,41,Mymensingh,2025-08-11,Mid-age
CUST03242,Customer 03242,Female,18,Rangpur,2025-09-03,Young
CUST03243,Customer 03243,Female,42,Dhaka,2023-01-01,Mid-age
CUST03244,Customer 03244,Female,27,Dhaka,2024-07-06,Adult
CUST03245,Customer 03245,Female,33,Dhaka,2024-04-26,Adult
CUST03246,Customer 03246,Female,33,Dhaka,2024-08-22,Adult
CUST03247,Customer 03247,Female,25,Sylhet,2025-02-01,Adult
CUST03248,Customer 03248,Male,46,Barishal,2023-12-01,Senior
CUST03249,Customer 03249,Male,56,Rangpur,2024-04-09,Senior
CUST03250,Customer 03250,Male,45,Sylhet,2024-08-05,Senior
CUST03251,Customer 03251,Male,23,Dhaka,2023-05-17,Young
CUST03252,Customer 03252,Male,33,Dhaka,2025-09-30,Adult
CUST03253,Customer 03253,Male,37,Dhaka,2025-08-07,Mid-age
CUST03254,Customer 03254,Male,33,Dhaka,2024-11-17,Adult
CUST03255,Customer 03255,Female,24,Chattogram,2023-06-16,Young
CUST03256,Customer 03256,Female,58,Dhaka,2025-06-28,Senior
CUST03257,Customer 03257,Female,31,Dhaka,2025-05-29,Adult
CUST03258,Customer 03258,Female,60,Dhaka,2025-04-21,Senior
CUST03259,Customer 03259,Male,43,Rajshahi,2023-03-06,Mid-age
CUST03260,Customer 03260,Male,43,Chattogram,2025-12-26,Mid-age
CUST03261,Customer 03261,Female,31,Chattogram,2024-03-08,Adult
CUST03262,Customer 03262,Female,24,Chattogram,2025-12-09,Young
CUST03263,Customer 03263,Male,50,Mymensingh,2023-04-25,Senior
CUST03264,Customer 03264,Female,43,Dhaka,2024-07-22,Mid-age
CUST03265,Customer 03265,Female,37,Chattogram,2024-10-03,Mid-age
CUST03266,Customer 03266,Female,20,Khulna,2024-05-09,Young
CUST03267,Customer 03267,Female,21,Chattogram,2025-07-29,Young
CUST03268,Customer 03268,Male,43,Mymensingh,2025-08-25,Mid-age
CUST03269,Customer 03269,Female,28,Dhaka,2025-04-01,Adult
CUST03270,Customer 03270,Female,19,Chattogram,2023-07-21,Young
CUST03271,Customer 03271,Male,31,Dhaka,2024-10-10,Adult
CUST03272,Customer 03272,Male,47,Sylhet,2024-07-13,Senior
CUST03273,Customer 03273,Female,29,Dhaka,2025-11-07,Adult
CUST03274,Customer 03274,Male,43,Dhaka,2024-04-22,Mid-age
CUST03275,Customer 03275,Female,50,Chattogram,2024-05-02,Senior
CUST03276,Customer 03276,Female,30,Chattogram,2025-09-09,Adult
CUST03277,Customer 03277,Male,31,Dhaka,2025-02-17,Adult
CUST03278,Customer 03278,Female,41,Rajshahi,2023-12-06,Mid-age
CUST03279,Customer 03279,Female,51,Sylhet,2024-09-03,Senior
CUST03280,Customer 03280,Female,43,Dhaka,2023-04-26,Mid-age
CUST03281,Customer 03281,Female,38,Chattogram,2023-03-15,Mid-age
CUST03282,Customer 03282,Male,45,Khulna,2023-04-26,Senior
CUST03283,Customer 03283,Male,53,Chattogram,2023-05-06,Senior
CUST03284,Customer 03284,Female,57,Chattogram,2024-10-18,Senior
CUST03285,Customer 03285,Male,19,Dhaka,2024-10-25,Young
CUST03286,Customer 03286,Female,59,Sylhet,2025-09-17,Senior
CUST03287,Customer 03287,Female,26,Mymensingh,2025-10-14,Adult
CUST03288,Customer 03288,Female,40,Rajshahi,2025-05-08,Mid-age
CUST03289,Customer 03289,Female,32,Dhaka,2023-03-26,Adult
CUST03290,Customer 03290,Female,30,Chattogram,2024-09-24,Adult
CUST03291,Customer 03291,Male,40,Rangpur,2024-03-26,Mid-age
CUST03292,Customer 03292,Female,34,Dhaka,2024-06-01,Adult
CUST03293,Customer 03293,Male,19,Mymensingh,2025-04-25,Young
CUST03294,Customer 03294,Male,37,Mymensingh,2024-11-25,Mid-age
CUST03295,Customer 03295,Female,37,Dhaka,2024-07-03,Mid-age
CUST03296,Customer 03296,Female,20,Mymensingh,2025-07-17,Young
CUST03297,Customer 03297,Female,29,Dhaka,2023-04-26,Adult
CUST03298,Customer 03298,Female,57,Barishal,2025-10-28,Senior
CUST03299,Customer 03299,Female,19,Chattogram,2024-02-08,Young
CUST03300,Customer 03300,Male,53,Chattogram,2023-10-31,Senior
CUST03301,Customer 03301,Female,31,Sylhet,2025-01-09,Adult
CUST03302,Customer 03302,Female,33,Khulna,2023-03-29,Adult
CUST03303,Customer 03303,Male,36,Dhaka,2025-10-30,Mid-age
CUST03304,Customer 03304,Male,51,Sylhet,2023-11-04,Senior
CUST03305,Customer 03305,Female,23,Dhaka,2024-03-09,Young
CUST03306,Customer 03306,Male,30,Dhaka,2025-03-12,Adult
CUST03307,Customer 03307,Female,53,Dhaka,2023-06-13,Senior
CUST03308,Customer 03308,Male,39,Chattogram,2025-09-22,Mid-age
CUST03309,Customer 03309,Male,35,Dhaka,2024-10-17,Mid-age
CUST03310,Customer 03310,Female,29,Dhaka,2023-01-18,Adult
CUST03311,Customer 03311,Male,47,Dhaka,2025-12-30,Senior
CUST03312,Customer 03312,Male,57,Dhaka,2025-03-21,Senior
CUST03313,Customer 03313,Male,24,Chattogram,2023-12-05,Young
CUST03314,Customer 03314,Male,49,Mymensingh,2023-09-05,Senior
CUST03315,Customer 03315,Male,36,Dhaka,2023-11-02,Mid-age
CUST03316,Customer 03316,Male,23,Mymensingh,2023-07-23,Young
CUST03317,Customer 03317,Female,37,Khulna,2025-05-02,Mid-age
CUST03318,Customer 03318,Female,44,Sylhet,2024-03-22,Mid-age
CUST03319,Customer 03319,Male,60,Rajshahi,2024-12-13,Senior
CUST03320,Customer 03320,Female,54,Barishal,2024-03-08,Senior
CUST03321,Customer 03321,Female,24,Dhaka,2025-04-01,Young
CUST03322,Customer 03322,Female,22,Chattogram,2025-12-06,Young
CUST03323,Customer 03323,Male,28,Rajshahi,2024-05-19,Adult
CUST03324,Customer 03324,Female,32,Sylhet,2023-04-25,Adult
CUST03325,Customer 03325,Male,20,Barishal,2025-09-21,Young
CUST03326,Customer 03326,Female,22,Dhaka,2023-08-11,Young
CUST03327,Customer 03327,Male,40,Rajshahi,2024-09-27,Mid-age
CUST03328,Customer 03328,Male,54,Chattogram,2024-11-02,Senior
CUST03329,Customer 03329,Female,26,Dhaka,2025-08-15,Adult
CUST03330,Customer 03330,Female,32,Dhaka,2025-07-21,Adult
CUST03331,Customer 03331,Male,20,Sylhet,2023-04-06,Young
CUST03332,Customer 03332,Female,46,Rangpur,2023-04-17,Senior
CUST03333,Customer 03333,Female,23,Chattogram,2024-09-23,Young
CUST03334,Customer 03334,Female,34,Barishal,2024-11-28,Adult
CUST03335,Customer 03335,Male,43,Chattogram,2023-02-01,Mid-age
CUST03336,Customer 03336,Male,38,Dhaka,2023-03-07,Mid-age
CUST03337,Customer 03337,Female,25,Dhaka,2025-02-17,Adult
CUST03338,Customer 03338,Female,38,Dhaka,2025-07-04,Mid-age
CUST03339,Customer 03339,Female,28,Chattogram,2024-07-02,Adult
CUST03340,Customer 03340,Male,55,Dhaka,2023-07-20,Senior
CUST03341,Customer 03341,Male,25,Khulna,2023-02-18,Adult
CUST03342,Customer 03342,Female,59,Khulna,2025-02-25,Senior
CUST03343,Customer 03343,Female,41,Dhaka,2025-08-08,Mid-age
CUST03344,Customer 03344,Female,52,Dhaka,2023-09-20,Senior
CUST03345,Customer 03345,Female,31,Dhaka,2023-12-10,Adult
CUST03346,Customer 03346,Female,31,Chattogram,2023-01-11,Adult
CUST03347,Customer 03347,Female,27,Dhaka,2023-07-20,Adult
CUST03348,Customer 03348,Male,29,Dhaka,2025-08-02,Adult
CUST03349,Customer 03349,Female,55,Mymensingh,2025-07-14,Senior
CUST03350,Customer 03350,Male,51,Barishal,2023-01-03,Senior
CUST03351,Customer 03351,Female,58,Dhaka,2025-03-18,Senior
CUST03352,Customer 03352,Female,27,Chattogram,2024-07-13,Adult
CUST03353,Customer 03353,Male,34,Dhaka,2023-07-18,Adult
CUST03354,Customer 03354,Male,34,Barishal,2023-04-19,Adult
CUST03355,Customer 03355,Male,20,Chattogram,2023-04-18,Young
CUST03356,Customer 03356,Male,48,Dhaka,2024-07-05,Senior
CUST03357,Customer 03357,Female,18,Khulna,2025-08-30,Young
CUST03358,Customer 03358,Male,29,Chattogram,2023-02-21,Adult
CUST03359,Customer 03359,Female,56,Dhaka,2023-04-22,Senior
CUST03360,Customer 03360,Male,21,Dhaka,2023-10-22,Young
CUST03361,Customer 03361,Female,59,Chattogram,2023-03-06,Senior
CUST03362,Customer 03362,Female,30,Dhaka,2024-07-27,Adult
CUST03363,Customer 03363,Female,51,Dhaka,2024-04-09,Senior
CUST03364,Customer 03364,Female,59,Chattogram,2023-09-15,Senior
CUST03365,Customer 03365,Female,38,Dhaka,2025-09-30,Mid-age
CUST03366,Customer 03366,Female,39,Khulna,2024-09-25,Mid-age
CUST03367,Customer 03367,Male,21,Dhaka,2023-07-29,Young
CUST03368,Customer 03368,Female,35,Dhaka,2023-03-30,Mid-age
CUST03369,Customer 03369,Male,22,Rajshahi,2023-01-28,Young
CUST03370,Customer 03370,Male,36,Khulna,2023-08-26,Mid-age
CUST03371,Customer 03371,Female,19,Barishal,2023-12-02,Young
CUST03372,Customer 03372,Male,29,Chattogram,2023-03-04,Adult
CUST03373,Customer 03373,Female,34,Dhaka,2024-05-14,Adult
CUST03374,Customer 03374,Male,27,Khulna,2025-03-01,Adult
CUST03375,Customer 03375,Female,51,Rajshahi,2024-08-14,Senior
CUST03376,Customer 03376,Male,23,Dhaka,2025-12-10,Young
CUST03377,Customer 03377,Female,25,Rangpur,2023-10-28,Adult
CUST03378,Customer 03378,Female,28,Dhaka,2023-08-17,Adult
CUST03379,Customer 03379,Female,29,Mymensingh,2023-05-30,Adult
CUST03380,Customer 03380,Female,26,Rangpur,2024-06-10,Adult
CUST03381,Customer 03381,Male,19,Rajshahi,2023-11-29,Young
CUST03382,Customer 03382,Female,25,Mymensingh,2023-06-23,Adult
CUST03383,Customer 03383,Male,28,Khulna,2023-03-02,Adult
CUST03384,Customer 03384,Male,53,Dhaka,2025-12-20,Senior
CUST03385,Customer 03385,Male,27,Chattogram,2025-03-29,Adult
CUST03386,Customer 03386,Female,38,Dhaka,2024-06-07,Mid-age
CUST03387,Customer 03387,Male,37,Chattogram,2023-08-04,Mid-age
CUST03388,Customer 03388,Male,25,Khulna,2024-09-15,Adult
CUST03389,Customer 03389,Male,53,Chattogram,2024-07-31,Senior
CUST03390,Customer 03390,Female,46,Dhaka,2024-11-24,Senior
CUST03391,Customer 03391,Female,59,Sylhet,2024-02-27,Senior
CUST03392,Customer 03392,Male,29,Rangpur,2024-12-16,Adult
CUST03393,Customer 03393,Female,31,Dhaka,2025-01-23,Adult
CUST03394,Customer 03394,Female,38,Chattogram,2025-01-16,Mid-age
CUST03395,Customer 03395,Male,39,Dhaka,2024-11-18,Mid-age
CUST03396,Customer 03396,Male,38,Rajshahi,2024-12-23,Mid-age
CUST03397,Customer 03397,Female,47,Dhaka,2025-01-16,Senior
CUST03398,Customer 03398,Male,56,Rajshahi,2023-08-30,Senior
CUST03399,Customer 03399,Female,37,Dhaka,2024-10-26,Mid-age
CUST03400,Customer 03400,Female,41,Dhaka,2024-12-08,Mid-age
CUST03401,Customer 03401,Female,40,Mymensingh,2024-03-10,Mid-age
CUST03402,Customer 03402,Female,24,Dhaka,2025-02-19,Young
CUST03403,Customer 03403,Female,26,Chattogram,2024-04-28,Adult
CUST03404,Customer 03404,Female,18,Dhaka,2024-01-19,Young
CUST03405,Customer 03405,Male,43,Chattogram,2023-06-19,Mid-age
CUST03406,Customer 03406,Male,55,Chattogram,2025-10-17,Senior
CUST03407,Customer 03407,Female,55,Dhaka,2025-08-07,Senior
CUST03408,Customer 03408,Female,39,Dhaka,2025-05-18,Mid-age
CUST03409,Customer 03409,Female,27,Dhaka,2023-11-19,Adult
CUST03410,Customer 03410,Male,23,Rajshahi,2025-04-27,Young
CUST03411,Customer 03411,Female,34,Khulna,2024-11-26,Adult
CUST03412,Customer 03412,Male,55,Chattogram,2023-12-25,Senior
CUST03413,Customer 03413,Female,41,Sylhet,2023-02-01,Mid-age
CUST03414,Customer 03414,Female,27,Dhaka,2023-06-26,Adult
CUST03415,Customer 03415,Male,25,Dhaka,2025-07-05,Adult
CUST03416,Customer 03416,Male,38,Dhaka,2023-03-06,Mid-age
CUST03417,Customer 03417,Female,23,Dhaka,2023-01-27,Young
CUST03418,Customer 03418,Female,38,Dhaka,2023-09-25,Mid-age
CUST03419,Customer 03419,Female,56,Chattogram,2024-08-19,Senior
CUST03420,Customer 03420,Male,41,Sylhet,2025-10-08,Mid-age
CUST03421,Customer 03421,Male,50,Mymensingh,2023-03-07,Senior
CUST03422,Customer 03422,Male,35,Dhaka,2023-05-13,Mid-age
CUST03423,Customer 03423,Male,45,Rajshahi,2025-07-04,Senior
CUST03424,Customer 03424,Male,49,Barishal,2023-03-23,Senior
CUST03425,Customer 03425,Male,29,Sylhet,2025-09-08,Adult
CUST03426,Customer 03426,Female,59,Dhaka,2024-08-07,Senior
CUST03427,Customer 03427,Female,44,Dhaka,2023-11-23,Mid-age
CUST03428,Customer 03428,Male,27,Dhaka,2024-06-25,Adult
CUST03429,Customer 03429,Female,59,Dhaka,2023-07-29,Senior
CUST03430,Customer 03430,Female,49,Khulna,2023-05-13,Senior
CUST03431,Customer 03431,Male,59,Dhaka,2023-06-06,Senior
CUST03432,Customer 03432,Female,43,Dhaka,2025-05-24,Mid-age
CUST03433,Customer 03433,Male,42,Rajshahi,2024-01-17,Mid-age
CUST03434,Customer 03434,Male,28,Khulna,2025-11-11,Adult
CUST03435,Customer 03435,Female,40,Chattogram,2025-08-31,Mid-age
CUST03436,Customer 03436,Male,51,Rajshahi,2024-08-17,Senior
CUST03437,Customer 03437,Male,57,Chattogram,2024-04-16,Senior
CUST03438,Customer 03438,Male,40,Dhaka,2023-08-22,Mid-age
CUST03439,Customer 03439,Male,46,Chattogram,2024-07-25,Senior
CUST03440,Customer 03440,Male,48,Sylhet,2025-02-09,Senior
CUST03441,Customer 03441,Male,24,Mymensingh,2023-10-28,Young
CUST03442,Customer 03442,Male,57,Dhaka,2023-11-02,Senior
CUST03443,Customer 03443,Male,50,Chattogram,2023-01-02,Senior
CUST03444,Customer 03444,Female,38,Dhaka,2023-09-28,Mid-age
CUST03445,Customer 03445,Female,19,Chattogram,2024-02-25,Young
CUST03446,Customer 03446,Female,35,Dhaka,2024-11-30,Mid-age
CUST03447,Customer 03447,Male,50,Dhaka,2025-05-13,Senior
CUST03448,Customer 03448,Male,54,Barishal,2025-08-17,Senior
CUST03449,Customer 03449,Female,51,Chattogram,2025-09-20,Senior
CUST03450,Customer 03450,Female,37,Chattogram,2025-10-06,Mid-age
CUST03451,Customer 03451,Female,52,Dhaka,2025-05-28,Senior
CUST03452,Customer 03452,Male,35,Dhaka,2024-11-22,Mid-age
CUST03453,Customer 03453,Female,41,Chattogram,2025-05-16,Mid-age
CUST03454,Customer 03454,Female,25,Barishal,2025-11-26,Adult
CUST03455,Customer 03455,Male,47,Mymensingh,2023-04-17,Senior
CUST03456,Customer 03456,Female,27,Chattogram,2023-10-08,Adult
CUST03457,Customer 03457,Male,40,Chattogram,2024-07-02,Mid-age
CUST03458,Customer 03458,Male,28,Barishal,2024-07-05,Adult
CUST03459,Customer 03459,Male,19,Chattogram,2023-07-07,Young
CUST03460,Customer 03460,Female,43,Chattogram,2025-01-21,Mid-age
CUST03461,Customer 03461,Female,53,Dhaka,2025-05-19,Senior
CUST03462,Customer 03462,Male,50,Khulna,2023-01-19,Senior
CUST03463,Customer 03463,Female,30,Chattogram,2025-05-08,Adult
CUST03464,Customer 03464,Female,57,Barishal,2025-09-11,Senior
CUST03465,Customer 03465,Female,42,Khulna,2024-02-14,Mid-age
CUST03466,Customer 03466,Female,21,Dhaka,2024-04-28,Young
CUST03467,Customer 03467,Male,59,Khulna,2024-09-15,Senior
CUST03468,Customer 03468,Female,36,Barishal,2024-10-17,Mid-age
CUST03469,Customer 03469,Male,35,Dhaka,2025-02-06,Mid-age
CUST03470,Customer 03470,Male,54,Dhaka,2023-01-18,Senior
CUST03471,Customer 03471,Female,47,Dhaka,2023-07-03,Senior
CUST03472,Customer 03472,Male,36,Chattogram,2024-02-09,Mid-age
CUST03473,Customer 03473,Female,40,Dhaka,2025-03-09,Mid-age
CUST03474,Customer 03474,Female,33,Chattogram,2024-04-23,Adult
CUST03475,Customer 03475,Male,18,Dhaka,2023-01-08,Young
CUST03476,Customer 03476,Male,29,Rangpur,2024-12-05,Adult
CUST03477,Customer 03477,Male,41,Dhaka,2024-06-14,Mid-age
CUST03478,Customer 03478,Male,51,Dhaka,2025-07-01,Senior
CUST03479,Customer 03479,Female,25,Chattogram,2024-11-19,Adult
CUST03480,Customer 03480,Female,35,Chattogram,2025-10-31,Mid-age
CUST03481,Customer 03481,Female,22,Dhaka,2024-07-06,Young
CUST03482,Customer 03482,Male,43,Dhaka,2024-03-21,Mid-age
CUST03483,Customer 03483,Male,47,Dhaka,2024-12-06,Senior
CUST03484,Customer 03484,Male,30,Khulna,2023-07-15,Adult
CUST03485,Customer 03485,Female,36,Khulna,2025-05-09,Mid-age
CUST03486,Customer 03486,Male,46,Chattogram,2024-09-19,Senior
CUST03487,Customer 03487,Female,20,Khulna,2025-09-07,Young
CUST03488,Customer 03488,Male,43,Khulna,2024-09-21,Mid-age
CUST03489,Customer 03489,Female,57,Dhaka,2023-02-13,Senior
CUST03490,Customer 03490,Female,29,Mymensingh,2024-05-03,Adult
CUST03491,Customer 03491,Male,19,Barishal,2023-06-30,Young
CUST03492,Customer 03492,Male,28,Dhaka,2024-01-09,Adult
CUST03493,Customer 03493,Female,45,Dhaka,2024-09-19,Senior
CUST03494,Customer 03494,Female,35,Dhaka,2025-08-14,Mid-age
CUST03495,Customer 03495,Male,30,Dhaka,2023-03-08,Adult
CUST03496,Customer 03496,Male,54,Khulna,2025-02-17,Senior
CUST03497,Customer 03497,Female,39,Chattogram,2024-10-12,Mid-age
CUST03498,Customer 03498,Male,29,Khulna,2023-12-07,Adult
CUST03499,Customer 03499,Female,19,Khulna,2025-06-21,Young
CUST03500,Customer 03500,Female,54,Sylhet,2024-02-02,Senior
CUST03501,Customer 03501,Male,24,Rajshahi,2024-12-03,Young
CUST03502,Customer 03502,Male,43,Dhaka,2023-04-07,Mid-age
CUST03503,Customer 03503,Male,43,Dhaka,2024-03-24,Mid-age
CUST03504,Customer 03504,Male,41,Sylhet,2023-03-18,Mid-age
CUST03505,Customer 03505,Male,29,Dhaka,2025-06-14,Adult
CUST03506,Customer 03506,Female,33,Dhaka,2024-07-02,Adult
CUST03507,Customer 03507,Female,40,Rangpur,2025-03-08,Mid-age
CUST03508,Customer 03508,Male,57,Rajshahi,2025-03-25,Senior
CUST03509,Customer 03509,Male,26,Dhaka,2025-10-18,Adult
CUST03510,Customer 03510,Male,49,Rajshahi,2023-05-15,Senior
CUST03511,Customer 03511,Female,32,Barishal,2024-10-15,Adult
CUST03512,Customer 03512,Male,54,Dhaka,2024-10-07,Senior
CUST03513,Customer 03513,Male,30,Dhaka,2024-12-20,Adult
CUST03514,Customer 03514,Female,22,Mymensingh,2024-09-04,Young
CUST03515,Customer 03515,Female,28,Dhaka,2024-04-28,Adult
CUST03516,Customer 03516,Male,27,Dhaka,2025-12-05,Adult
CUST03517,Customer 03517,Male,30,Chattogram,2024-10-09,Adult
CUST03518,Customer 03518,Male,58,Khulna,2025-03-02,Senior
CUST03519,Customer 03519,Female,32,Dhaka,2024-08-01,Adult
CUST03520,Customer 03520,Male,59,Dhaka,2025-10-24,Senior
CUST03521,Customer 03521,Male,24,Dhaka,2023-01-01,Young
CUST03522,Customer 03522,Male,57,Mymensingh,2023-04-19,Senior
